#,ID,State,Fuel Type,Latitude,Longitude
408,114964,New York,Electric,43.4006692,-73.7159613
409,114965,New York,Electric,44.283968,-73.983714
410,114966,New York,Electric,44.297078,-74.010977
411,114967,New York,Electric,42.727846,-73.759863
412,114968,New York,Electric,40.743049,-73.959245
413,114969,New York,Electric,40.747589,-73.942612
414,114970,New York,Electric,40.745627,-73.955638
415,114971,New York,Electric,44.8475913,-74.30023
416,114972,New York,Electric,40.76073,-73.985995
417,114973,New York,Electric,40.766853,-73.967711
418,114974,New York,Electric,40.763981,-73.964368
419,114975,New York,Electric,41.4472172,-74.4157444
420,114976,New York,Electric,41.463118,-74.369714
421,114977,New York,Electric,41.666913,-73.955206
422,114978,New York,Electric,41.667789,-74.105714
423,114979,New York,Electric,41.016398,-71.991389
424,114980,New York,Electric,41.068775,-71.933361
425,114981,New York,Electric,41.526824,-74.236306
426,114982,New York,Electric,41.740786,-74.067013
427,114983,New York,Electric,40.79136,-73.952155
428,114984,New York,Electric,40.74556,-73.985539
429,114985,New York,Electric,40.782031,-73.959484
430,114986,New York,Electric,40.737171,-73.994331
431,114987,New York,Electric,40.772742,-73.979503
432,114988,New York,Electric,40.734939,-73.989409
433,114989,New York,Electric,40.775474,-73.989763
434,114990,New York,Electric,40.788614,-73.97118
435,114991,New York,Electric,40.735736,-73.988745
436,114992,New York,Electric,40.738371,-73.99688
437,114993,New York,Electric,40.788008,-73.971611
438,114994,New York,Electric,40.775065,-73.988572
439,114995,New York,Electric,40.745603,-73.98185
440,114996,New York,Electric,40.750013,-73.978525
441,114997,New York,Electric,40.736973,-73.99787
442,114998,New York,Electric,40.732085,-73.995829
443,114999,New York,Electric,40.779211,-73.960949
444,115000,New York,Electric,40.77735,-73.958352
445,115001,New York,Electric,40.766495,-73.9667
446,115002,New York,Electric,40.755856,-73.984313
447,115003,New York,Electric,40.787402,-73.950546
448,115004,New York,Electric,40.76306,-73.968409
449,115005,New York,Electric,40.732519,-73.995135
450,115006,New York,Electric,40.716268,-74.009491
451,115007,New York,Electric,40.7758,-73.95087
452,115008,New York,Electric,40.741554,-73.995403
453,115009,New York,Electric,40.749073,-73.990032
454,115010,New York,Electric,40.760648,-73.974193
455,115011,New York,Electric,40.762234,-73.979036
456,115012,New York,Electric,40.76351,-73.979364
457,115013,New York,Electric,40.762855,-73.977795
458,115014,New York,Electric,40.704514,-74.01074
459,115015,New York,Electric,40.77592,-73.98313
460,115016,New York,Electric,40.745432,-73.97956
461,115017,New York,Electric,40.776813,-73.977083
462,115018,New York,Electric,40.734006,-74.009079
463,115019,New York,Electric,40.76139,-73.968269
464,115020,New York,Electric,40.773256,-73.959334
465,115021,New York,Electric,40.740243,-73.997591
466,115022,New York,Electric,40.742821,-73.980913
467,115023,New York,Electric,40.746022,-73.978693
468,115024,New York,Electric,40.767743,-73.963665
469,115025,New York,Electric,40.763279,-73.98086
470,115026,New York,Electric,40.737891,-73.994058
471,115027,New York,Electric,40.771555,-73.986428
472,115028,New York,Electric,40.773415,-73.959234
473,115029,New York,Electric,40.721713,-73.987533
474,115030,New York,Electric,40.793158,-73.970319
475,115031,New York,Electric,40.764261,-73.982974
476,115032,New York,Electric,40.737108,-74.000358
477,115033,New York,Electric,40.778412,-73.988294
478,115034,New York,Electric,40.770601,-73.960531
479,115035,New York,Electric,40.714821,-73.987138
480,115036,New York,Electric,40.772574,-73.981951
481,115037,New York,Electric,40.735706,-73.995058
482,115038,New York,Electric,40.716256,-74.012543
483,115039,New York,Electric,40.744916,-73.980228
484,115040,New York,Electric,40.765108,-73.963389
485,115041,New York,Electric,40.767615,-73.961509
486,115042,New York,Electric,40.768283,-73.961149
487,115043,New York,Electric,40.783536,-73.949507
488,115044,New York,Electric,40.775283,-73.981627
489,115045,New York,Electric,40.759437,-73.96767
490,115046,New York,Electric,40.762678,-73.965447
491,115047,New York,Electric,40.797359,-73.968718
492,115048,New York,Electric,40.781547,-73.980475
493,115049,New York,Electric,40.762568,-73.982718
494,115050,New York,Electric,40.736293,-73.991939
495,115051,New York,Electric,40.798108,-73.968204
496,115052,New York,Electric,40.780027,-73.982823
497,115053,New York,Electric,40.751867,-73.972873
498,115054,New York,Electric,40.779338,-73.987493
499,115055,New York,Electric,40.746304,-73.995064
500,115056,New York,Electric,40.729234,-73.999013
501,115058,New York,Electric,40.786099,-73.977303
502,115059,New York,Electric,40.765844,-73.982481
503,115060,New York,Electric,40.782212,-73.95023
504,115061,New York,Electric,40.764748,-73.982676
505,115062,New York,Electric,40.708165,-74.016641
506,115063,New York,Electric,40.707679,-74.004687
507,115065,New York,Electric,40.76332,-73.962938
508,115066,New York,Electric,40.78098,-73.951145
509,115067,New York,Electric,40.751847,-73.971348
510,115068,New York,Electric,40.742407,-73.999351
511,115069,New York,Electric,40.795624,-73.971961
512,115070,New York,Electric,40.77373,-73.989713
513,115071,New York,Electric,40.710786,-74.006017
514,115072,New York,Electric,40.78411,-73.980641
515,115073,New York,Electric,40.785296,-73.947487
516,115074,New York,Electric,40.719869,-74.007447
517,115075,New York,Electric,40.797743,-73.960441
518,115076,New York,Electric,40.715071,-74.012203
519,115077,New York,Electric,40.764552,-73.962034
520,115078,New York,Electric,40.762411,-73.984495
521,115079,New York,Electric,40.744244,-73.984116
522,115080,New York,Electric,40.769061,-73.96876
523,115081,New York,Electric,40.770772,-73.981795
524,115082,New York,Electric,40.757146,-73.966135
525,115083,New York,Electric,40.760462,-73.964086
526,115084,New York,Electric,40.769947,-73.956989
527,115085,New York,Electric,40.771794,-73.955624
528,115086,New York,Electric,40.759127,-73.964684
529,115087,New York,Electric,40.763488,-73.961323
530,115088,New York,Electric,40.717686,-74.010613
531,115089,New York,Electric,40.730017,-73.985512
532,115090,New York,Electric,40.756722,-73.97406
533,115091,New York,Electric,40.721801,-74.004237
534,115092,New York,Electric,40.737533,-73.980437
535,115093,New York,Electric,40.723617,-74.010915
536,115094,New York,Electric,40.760098,-73.988828
537,115095,New York,Electric,40.76696,-73.983569
538,115096,New York,Electric,40.747478,-73.98504
539,115097,New York,Electric,40.753079,-73.968032
540,115098,New York,Electric,40.746851,-73.972901
541,115099,New York,Electric,40.767879,-73.983656
542,115100,New York,Electric,40.735597,-74.007693
543,115101,New York,Electric,40.746565,-73.971591
544,115102,New York,Electric,40.711145,-74.016332
545,115103,New York,Electric,40.781413,-73.946377
546,115104,New York,Electric,40.782091,-73.946029
547,115105,New York,Electric,40.773225,-73.952643
548,115106,New York,Electric,40.77364,-73.963722
549,115107,New York,Electric,40.77438,-73.963157
550,115108,New York,Electric,40.774511,-73.952039
551,115109,New York,Electric,40.758586,-73.991341
552,115110,New York,Electric,40.775123,-73.951193
553,115111,New York,Electric,40.764617,-73.969764
554,115112,New York,Electric,40.719825,-74.010137
555,115113,New York,Electric,40.743405,-73.974735
556,115114,New York,Electric,40.741515,-74.004608
557,115115,New York,Electric,40.7529,-73.967723
558,115116,New York,Electric,40.705922,-74.010175
559,115117,New York,Electric,40.78567,-73.954593
560,115118,New York,Electric,40.721437,-74.001238
561,115119,New York,Electric,40.744467,-73.990662
562,115120,New York,Electric,40.743971,-73.971882
563,115121,New York,Electric,40.716079,-74.015929
564,115122,New York,Electric,40.80443,-73.961373
565,115123,New York,Electric,40.802151,-73.961705
566,115124,New York,Electric,40.728287,-73.992746
567,115125,New York,Electric,40.779876,-73.958579
568,115126,New York,Electric,40.766971,-73.987441
569,115127,New York,Electric,40.771918,-73.951679
